#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Crx	Rorb	10090.ENSMUSP00000134400	10090.ENSMUSP00000047597	0	0	0	0	0.042	0	0	0.772	0.773
Crx	Foxn4	10090.ENSMUSP00000134400	10090.ENSMUSP00000047951	0	0	0	0	0.046	0	0	0.523	0.526
Crx	Nrl	10090.ENSMUSP00000134400	10090.ENSMUSP00000054457	0	0	0	0	0.046	0.094	0	0.750	0.765
Crx	Onecut1	10090.ENSMUSP00000134400	10090.ENSMUSP00000058020	0	0	0	0	0.057	0.059	0	0.407	0.428
Crx	Pou4f1	10090.ENSMUSP00000134400	10090.ENSMUSP00000060798	0	0	0	0	0.079	0	0	0.633	0.648
Crx	Nr1d1	10090.ENSMUSP00000134400	10090.ENSMUSP00000069505	0	0	0	0	0	0.067	0	0.622	0.633
Crx	Pax6	10090.ENSMUSP00000134400	10090.ENSMUSP00000087870	0	0	0	0.659	0.100	0.067	0	0.424	0.474
Crx	Sox2	10090.ENSMUSP00000134400	10090.ENSMUSP00000096755	0	0	0	0	0.065	0.082	0	0.481	0.515
Crx	Kat2a	10090.ENSMUSP00000134400	10090.ENSMUSP00000099407	0	0	0	0	0	0.088	0	0.474	0.499
Crx	Mef2d	10090.ENSMUSP00000134400	10090.ENSMUSP00000103184	0	0	0	0	0	0	0	0.646	0.646
Crx	Tfap2a	10090.ENSMUSP00000134400	10090.ENSMUSP00000105822	0	0	0	0	0.051	0	0	0.395	0.402
Crx	Otx2	10090.ENSMUSP00000134400	10090.ENSMUSP00000112532	0	0	0	0.913	0.046	0.292	0	0.419	0.573
Crx	Fiz1	10090.ENSMUSP00000134400	10090.ENSMUSP00000128105	0	0	0	0	0	0	0	0.671	0.671
Crx	Vsx2	10090.ENSMUSP00000134400	10090.ENSMUSP00000131009	0	0	0	0.654	0.345	0	0	0.436	0.615
Crx	Pax2	10090.ENSMUSP00000134400	10090.ENSMUSP00000134661	0	0	0	0	0.051	0	0	0.394	0.400
Crx	Pou1f1	10090.ENSMUSP00000134400	10090.ENSMUSP00000135113	0	0	0	0	0.074	0.054	0	0.398	0.427
Crx	Pim2	10090.ENSMUSP00000134400	10090.ENSMUSP00000152537	0	0	0	0	0	0	0	0.538	0.538
Crx	Six3	10090.ENSMUSP00000134400	10090.ENSMUSP00000135312	0	0	0	0	0.059	0	0	0.671	0.678
Csf3	Il4	10090.ENSMUSP00000037762	10090.ENSMUSP00000000889	0	0	0	0	0.116	0	0	0.797	0.813
Csf3	Spi1	10090.ENSMUSP00000037762	10090.ENSMUSP00000002180	0	0	0	0	0	0	0	0.496	0.496
Csf3	Tgfb1	10090.ENSMUSP00000037762	10090.ENSMUSP00000002678	0	0	0	0	0.049	0	0	0.604	0.607
Csf3	Tgfb3	10090.ENSMUSP00000037762	10090.ENSMUSP00000003687	0	0	0	0	0.080	0	0	0.375	0.400
Csf3	Mapk14	10090.ENSMUSP00000037762	10090.ENSMUSP00000004990	0	0	0	0	0.076	0	0	0.458	0.477
Csf3	Mmp12	10090.ENSMUSP00000037762	10090.ENSMUSP00000005950	0	0	0	0	0.054	0	0	0.523	0.529
Csf3	Ctnnb1	10090.ENSMUSP00000037762	10090.ENSMUSP00000007130	0	0	0	0	0	0	0	0.411	0.410
Csf3	Eng	10090.ENSMUSP00000037762	10090.ENSMUSP00000009705	0	0	0	0	0	0	0	0.512	0.512
Csf3	Il10	10090.ENSMUSP00000037762	10090.ENSMUSP00000016673	0	0	0	0	0.097	0	0	0.862	0.870
Csf3	Prl5a1	10090.ENSMUSP00000037762	10090.ENSMUSP00000017208	0	0	0	0	0.047	0	0.900	0.333	0.930
Csf3	Egfr	10090.ENSMUSP00000037762	10090.ENSMUSP00000020329	0	0	0	0	0.057	0.069	0.650	0.469	0.815
Csf3	Nfkbia	10090.ENSMUSP00000037762	10090.ENSMUSP00000021413	0	0	0	0	0.083	0.135	0	0.432	0.510
Csf3	Hif1a	10090.ENSMUSP00000037762	10090.ENSMUSP00000021530	0	0	0	0	0.060	0	0	0.489	0.499
Csf3	Fos	10090.ENSMUSP00000037762	10090.ENSMUSP00000021674	0	0	0	0	0.086	0	0	0.376	0.405
Csf3	Edn1	10090.ENSMUSP00000037762	10090.ENSMUSP00000021796	0	0	0	0	0.067	0	0	0.459	0.474
Csf3	Fgf10	10090.ENSMUSP00000037762	10090.ENSMUSP00000022246	0	0	0	0	0.091	0.051	0	0.552	0.579
Csf3	Psmc6	10090.ENSMUSP00000037762	10090.ENSMUSP00000022380	0	0	0	0	0.383	0.803	0	0.446	0.926
Csf3	Fgf9	10090.ENSMUSP00000037762	10090.ENSMUSP00000022545	0	0	0	0	0.079	0.051	0	0.556	0.578
Csf3	Tnfsf11	10090.ENSMUSP00000037762	10090.ENSMUSP00000022592	0	0	0	0	0.051	0	0	0.444	0.449
Csf3	Myc	10090.ENSMUSP00000037762	10090.ENSMUSP00000022971	0	0	0.222	0	0.050	0.043	0	0.399	0.518
Csf3	Runx1	10090.ENSMUSP00000037762	10090.ENSMUSP00000023673	0	0	0	0	0	0	0	0.458	0.457
Csf3	Ifnar1	10090.ENSMUSP00000037762	10090.ENSMUSP00000023689	0	0	0	0	0	0	0.650	0.352	0.763
Csf3	Tnf	10090.ENSMUSP00000037762	10090.ENSMUSP00000025263	0	0	0	0	0.262	0	0	0.862	0.893
Csf3	Il33	10090.ENSMUSP00000037762	10090.ENSMUSP00000025724	0	0	0	0	0.054	0	0	0.521	0.527
Csf3	Il23a	10090.ENSMUSP00000037762	10090.ENSMUSP00000026449	0	0	0	0	0.123	0	0	0.417	0.467
Csf3	Irf7	10090.ENSMUSP00000037762	10090.ENSMUSP00000026571	0	0	0	0	0.062	0.042	0	0.495	0.507
Csf3	Hras	10090.ENSMUSP00000037762	10090.ENSMUSP00000026572	0	0	0	0	0.055	0	0	0.396	0.404
Csf3	Il6	10090.ENSMUSP00000037762	10090.ENSMUSP00000026845	0	0	0	0	0.428	0	0	0.945	0.967
Csf3	Il17a	10090.ENSMUSP00000037762	10090.ENSMUSP00000027061	0	0	0	0	0.160	0	0	0.845	0.865
Csf3	Il1b	10090.ENSMUSP00000037762	10090.ENSMUSP00000028881	0	0	0	0	0.264	0	0	0.986	0.989
Csf3	Il1a	10090.ENSMUSP00000037762	10090.ENSMUSP00000028882	0	0	0	0	0.251	0	0	0.980	0.984
Csf3	Il2	10090.ENSMUSP00000037762	10090.ENSMUSP00000029275	0	0	0	0	0.091	0	0	0.962	0.964
Csf3	Tlr2	10090.ENSMUSP00000037762	10090.ENSMUSP00000029623	0	0	0	0	0.066	0	0	0.606	0.616
Csf3	Egf	10090.ENSMUSP00000037762	10090.ENSMUSP00000029653	0	0	0	0	0	0	0	0.935	0.935
Csf3	Nfkb1	10090.ENSMUSP00000037762	10090.ENSMUSP00000029812	0	0	0	0	0.058	0.135	0	0.336	0.412
Csf3	Pf4	10090.ENSMUSP00000037762	10090.ENSMUSP00000031320	0	0	0	0	0	0	0	0.437	0.437
Csf3	Tnfrsf1a	10090.ENSMUSP00000037762	10090.ENSMUSP00000032491	0	0	0	0	0	0	0	0.436	0.436
Csf3	Tlr3	10090.ENSMUSP00000037762	10090.ENSMUSP00000034056	0	0	0	0	0.082	0	0	0.493	0.515
Csf3	Cx3cl1	10090.ENSMUSP00000037762	10090.ENSMUSP00000034230	0	0	0	0	0.044	0	0	0.922	0.922
Csf3	Zc3h12a	10090.ENSMUSP00000037762	10090.ENSMUSP00000037172	0	0	0	0	0.231	0	0	0.262	0.408
Csf3	Src	10090.ENSMUSP00000037762	10090.ENSMUSP00000090237	0	0	0	0	0.046	0	0	0.412	0.415
Csf3	Irf8	10090.ENSMUSP00000037762	10090.ENSMUSP00000040245	0	0	0	0	0.050	0.042	0	0.411	0.417
Csf3	Cxcr3	10090.ENSMUSP00000037762	10090.ENSMUSP00000052444	0	0	0	0	0	0	0	0.431	0.431
Csf3	Hand2	10090.ENSMUSP00000037762	10090.ENSMUSP00000044983	0	0	0	0	0	0	0	0.432	0.432
Csf3	Erbb2	10090.ENSMUSP00000037762	10090.ENSMUSP00000053897	0	0	0	0	0.052	0.069	0	0.416	0.440
Csf3	Stat6	10090.ENSMUSP00000037762	10090.ENSMUSP00000089708	0	0	0	0	0	0	0	0.449	0.449
Csf3	Mapk3	10090.ENSMUSP00000037762	10090.ENSMUSP00000051619	0	0	0	0	0.056	0	0	0.445	0.453
Csf3	Jun	10090.ENSMUSP00000037762	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.454	0.454
Csf3	Il25	10090.ENSMUSP00000037762	10090.ENSMUSP00000039641	0	0	0	0	0.045	0	0	0.457	0.459
Csf3	Hmgb1	10090.ENSMUSP00000037762	10090.ENSMUSP00000082682	0	0	0	0	0	0	0	0.465	0.465
Csf3	Fgf1	10090.ENSMUSP00000037762	10090.ENSMUSP00000045710	0	0	0	0	0.077	0.051	0	0.439	0.466
Csf3	Mapk9	10090.ENSMUSP00000037762	10090.ENSMUSP00000136977	0	0	0	0	0	0	0	0.481	0.481
Csf3	Trp53	10090.ENSMUSP00000037762	10090.ENSMUSP00000104298	0	0	0	0	0	0	0	0.490	0.489
Csf3	Tlr9	10090.ENSMUSP00000037762	10090.ENSMUSP00000082207	0	0	0	0	0	0	0	0.491	0.491
Csf3	Tlr7	10090.ENSMUSP00000037762	10090.ENSMUSP00000107787	0	0	0	0	0.053	0	0	0.490	0.496
Csf3	Psmd9	10090.ENSMUSP00000037762	10090.ENSMUSP00000098295	0	0	0	0	0.095	0.406	0	0.144	0.499
Csf3	Eloc	10090.ENSMUSP00000037762	10090.ENSMUSP00000139480	0	0	0	0	0	0	0.500	0.047	0.503
Csf3	Spp1	10090.ENSMUSP00000037762	10090.ENSMUSP00000084043	0	0	0	0	0.082	0	0	0.488	0.509
Csf3	Elob	10090.ENSMUSP00000037762	10090.ENSMUSP00000066210	0	0	0	0	0.046	0	0.500	0.090	0.528
Csf3	Uchl5	10090.ENSMUSP00000037762	10090.ENSMUSP00000140106	0	0	0	0	0.105	0.437	0	0.143	0.530
Csf3	Igf1	10090.ENSMUSP00000037762	10090.ENSMUSP00000100937	0	0	0	0	0	0	0	0.549	0.549
Csf3	Shc1	10090.ENSMUSP00000037762	10090.ENSMUSP00000091940	0	0	0	0	0	0	0.500	0.190	0.577
Csf3	Fgf4	10090.ENSMUSP00000037762	10090.ENSMUSP00000056752	0	0	0	0	0.064	0.051	0	0.564	0.579
Csf3	Osm	10090.ENSMUSP00000037762	10090.ENSMUSP00000074708	0	0	0	0	0.134	0	0	0.542	0.586
Csf3	Foxp3	10090.ENSMUSP00000037762	10090.ENSMUSP00000111405	0	0	0	0	0	0	0	0.603	0.603
Csf3	Il22	10090.ENSMUSP00000037762	10090.ENSMUSP00000094449	0	0	0	0	0.095	0	0	0.610	0.632
Csf3	Stat5b	10090.ENSMUSP00000037762	10090.ENSMUSP00000102981	0	0	0	0	0	0	0.500	0.301	0.636
Csf3	Fgf7	10090.ENSMUSP00000037762	10090.ENSMUSP00000069681	0	0	0	0	0.069	0.051	0	0.626	0.641
Csf3	Il17f	10090.ENSMUSP00000037762	10090.ENSMUSP00000046960	0	0	0	0	0.125	0	0	0.633	0.665
Csf3	Il18	10090.ENSMUSP00000037762	10090.ENSMUSP00000151002	0	0	0	0	0	0	0	0.679	0.679
Csf3	Il11	10090.ENSMUSP00000037762	10090.ENSMUSP00000092492	0	0	0	0	0.177	0	0	0.653	0.702
Csf3	Lif	10090.ENSMUSP00000037762	10090.ENSMUSP00000067066	0	0	0.204	0	0.219	0	0	0.605	0.733
Csf3	Mpnd	10090.ENSMUSP00000037762	10090.ENSMUSP00000119745	0	0	0	0	0.375	0.517	0	0.211	0.741
Csf3	Vegfa	10090.ENSMUSP00000037762	10090.ENSMUSP00000115883	0	0	0	0	0.073	0	0	0.740	0.748
Csf3	Mysm1	10090.ENSMUSP00000037762	10090.ENSMUSP00000075269	0	0	0	0	0.375	0.555	0	0.211	0.761
Csf3	Tlr4	10090.ENSMUSP00000037762	10090.ENSMUSP00000045770	0	0	0	0	0	0	0	0.772	0.772
Csf3	Jak3	10090.ENSMUSP00000037762	10090.ENSMUSP00000060073	0	0	0	0	0	0	0.650	0.387	0.776
Csf3	Stat1	10090.ENSMUSP00000037762	10090.ENSMUSP00000141132	0	0	0	0	0	0	0.500	0.573	0.777
Csf3	Ifnb1	10090.ENSMUSP00000037762	10090.ENSMUSP00000056720	0	0	0	0	0.160	0	0	0.755	0.785
Csf3	Stat5a	10090.ENSMUSP00000037762	10090.ENSMUSP00000102980	0	0	0	0	0	0	0.500	0.607	0.795
Csf3	Il5	10090.ENSMUSP00000037762	10090.ENSMUSP00000043369	0	0	0	0	0.124	0	0	0.817	0.833
Csf3	Stat3	10090.ENSMUSP00000037762	10090.ENSMUSP00000120152	0	0	0	0	0.057	0	0.500	0.788	0.891
Csf3	Prl	10090.ENSMUSP00000037762	10090.ENSMUSP00000105998	0	0	0	0	0	0	0.900	0.344	0.931
Csf3	Prl6a1	10090.ENSMUSP00000037762	10090.ENSMUSP00000089269	0	0	0	0	0.053	0	0.900	0.333	0.931
Csf3	Flt3l	10090.ENSMUSP00000037762	10090.ENSMUSP00000123506	0	0	0	0	0.068	0	0	0.938	0.940
Csf3	Fgf2	10090.ENSMUSP00000037762	10090.ENSMUSP00000143094	0	0	0	0	0.078	0.051	0	0.944	0.947
Csf3	Psmc3	10090.ENSMUSP00000037762	10090.ENSMUSP00000071054	0	0	0	0	0.554	0.803	0	0.447	0.947
Csf3	Jak2	10090.ENSMUSP00000037762	10090.ENSMUSP00000064394	0	0	0	0	0.064	0	0.650	0.936	0.977
Csf3	Epo	10090.ENSMUSP00000037762	10090.ENSMUSP00000106667	0	0	0	0	0.080	0	0.900	0.857	0.985
Csf3	Ifng	10090.ENSMUSP00000037762	10090.ENSMUSP00000063800	0	0	0	0	0.105	0	0	0.986	0.987
Csrnp1	Fosb	10090.ENSMUSP00000149214	10090.ENSMUSP00000003640	0	0	0	0	0.323	0	0	0.336	0.532
Csrnp1	Nfkbia	10090.ENSMUSP00000149214	10090.ENSMUSP00000021413	0	0	0	0	0.398	0	0	0.081	0.423
Csrnp1	Pax7	10090.ENSMUSP00000149214	10090.ENSMUSP00000030508	0	0	0	0	0	0	0	0.695	0.695
Csrnp1	Msx1	10090.ENSMUSP00000149214	10090.ENSMUSP00000058354	0	0	0	0	0	0	0	0.853	0.853
Csrnp1	Junb	10090.ENSMUSP00000149214	10090.ENSMUSP00000064680	0	0	0	0	0.445	0	0	0.155	0.511
Csrnp1	Egr1	10090.ENSMUSP00000149214	10090.ENSMUSP00000069616	0	0	0	0	0.280	0	0	0.251	0.437
Csrnp3	Myog	10090.ENSMUSP00000117533	10090.ENSMUSP00000027730	0	0	0	0	0	0	0	0.405	0.405
Csrnp3	Myf6	10090.ENSMUSP00000117533	10090.ENSMUSP00000047529	0	0	0	0	0	0	0	0.430	0.430
Csrp3	Jup	10090.ENSMUSP00000129378	10090.ENSMUSP00000001592	0	0	0	0	0	0	0	0.407	0.407
Csrp3	Nkx2-5	10090.ENSMUSP00000129378	10090.ENSMUSP00000015723	0	0	0	0	0.257	0	0	0.297	0.455
Csrp3	Srf	10090.ENSMUSP00000129378	10090.ENSMUSP00000015749	0	0	0	0	0.045	0	0	0.568	0.569
Csrp3	Myog	10090.ENSMUSP00000129378	10090.ENSMUSP00000027730	0	0	0	0	0.135	0.139	0	0.631	0.701
Csrp3	Rbpj	10090.ENSMUSP00000129378	10090.ENSMUSP00000040694	0	0	0	0	0	0	0	0.405	0.405
Csrp3	Gata6	10090.ENSMUSP00000129378	10090.ENSMUSP00000041774	0	0	0	0	0.146	0	0	0.462	0.520
Csrp3	Hjv	10090.ENSMUSP00000129378	10090.ENSMUSP00000046659	0	0	0	0	0.481	0	0	0.042	0.482
Csrp3	Myf6	10090.ENSMUSP00000129378	10090.ENSMUSP00000047529	0	0	0	0	0.329	0.102	0	0.563	0.713
Csrp3	E2f8	10090.ENSMUSP00000129378	10090.ENSMUSP00000056778	0	0.276	0	0	0	0	0	0.212	0.405
Csrp3	Gata4	10090.ENSMUSP00000129378	10090.ENSMUSP00000066927	0	0	0	0	0.159	0	0	0.535	0.592
Csrp3	Myod1	10090.ENSMUSP00000129378	10090.ENSMUSP00000072330	0	0	0	0	0.108	0.139	0	0.719	0.766
Csrp3	Tnni2	10090.ENSMUSP00000129378	10090.ENSMUSP00000122733	0	0.044	0	0	0.288	0	0	0.349	0.518
Ctbp1	Kat2b	10090.ENSMUSP00000078682	10090.ENSMUSP00000000724	0	0	0	0	0	0.267	0	0.457	0.585
Ctbp1	Hdgf	10090.ENSMUSP00000078682	10090.ENSMUSP00000005017	0	0	0	0	0.096	0	0	0.490	0.519
Ctbp1	Trim28	10090.ENSMUSP00000078682	10090.ENSMUSP00000005705	0	0	0	0	0.119	0	0	0.381	0.431
Ctbp1	Ctnnb1	10090.ENSMUSP00000078682	10090.ENSMUSP00000007130	0.049	0	0	0	0.085	0.236	0.800	0.645	0.944
Ctbp1	Hdac5	10090.ENSMUSP00000078682	10090.ENSMUSP00000008999	0	0	0	0	0.071	0.103	0	0.376	0.435
Ctbp1	Glis2	10090.ENSMUSP00000078682	10090.ENSMUSP00000014447	0	0	0	0	0.047	0.319	0	0.299	0.506
Ctbp1	Rbpjl	10090.ENSMUSP00000078682	10090.ENSMUSP00000017151	0	0	0	0	0	0.066	0.900	0.338	0.932
Ctbp1	Hnf4a	10090.ENSMUSP00000078682	10090.ENSMUSP00000018094	0	0	0	0	0	0	0	0.534	0.534
Ctbp1	Hdac2	10090.ENSMUSP00000078682	10090.ENSMUSP00000019911	0	0	0	0	0.103	0.577	0.800	0.911	0.992
Ctbp1	Runx1	10090.ENSMUSP00000078682	10090.ENSMUSP00000023673	0	0	0	0	0	0.098	0.900	0.215	0.923
Ctbp1	Zeb1	10090.ENSMUSP00000078682	10090.ENSMUSP00000025081	0	0	0	0	0.081	0.725	0	0.976	0.993
Ctbp1	Pou5f1	10090.ENSMUSP00000078682	10090.ENSMUSP00000025271	0	0	0	0	0	0.292	0	0.213	0.419
Ctbp1	Lef1	10090.ENSMUSP00000078682	10090.ENSMUSP00000029611	0	0	0	0	0	0.099	0.900	0.575	0.958
Ctbp1	Psip1	10090.ENSMUSP00000078682	10090.ENSMUSP00000030207	0	0	0	0	0.061	0	0	0.552	0.562
Ctbp1	Prdm16	10090.ENSMUSP00000078682	10090.ENSMUSP00000030902	0	0	0	0	0	0.384	0	0.928	0.953
Ctbp1	Maz	10090.ENSMUSP00000078682	10090.ENSMUSP00000032916	0	0	0	0	0.103	0.079	0	0.398	0.459
Ctbp1	Gata1	10090.ENSMUSP00000078682	10090.ENSMUSP00000033502	0	0	0	0	0	0.384	0	0.235	0.509
Ctbp1	Rbbp7	10090.ENSMUSP00000078682	10090.ENSMUSP00000033720	0	0	0	0	0.066	0.066	0	0.476	0.502
Ctbp1	Smad6	10090.ENSMUSP00000078682	10090.ENSMUSP00000036285	0	0	0	0	0	0.345	0	0.440	0.617
Ctbp1	Hdac3	10090.ENSMUSP00000078682	10090.ENSMUSP00000037981	0	0	0	0	0.079	0.172	0	0.302	0.421
Ctbp1	Rbpj	10090.ENSMUSP00000078682	10090.ENSMUSP00000040694	0	0	0	0	0	0.066	0.900	0.422	0.941
Ctbp1	Snai1	10090.ENSMUSP00000078682	10090.ENSMUSP00000050581	0	0	0	0	0	0.261	0	0.409	0.544
Ctbp1	Zfpm1	10090.ENSMUSP00000078682	10090.ENSMUSP00000058037	0	0	0	0	0.071	0.318	0	0.567	0.702
Ctbp1	Trim32	10090.ENSMUSP00000078682	10090.ENSMUSP00000062277	0	0	0	0	0.049	0	0	0.415	0.419
Ctbp1	Ep300	10090.ENSMUSP00000078682	10090.ENSMUSP00000066789	0	0	0	0	0.042	0.365	0	0.668	0.780
Ctbp1	Sox6	10090.ENSMUSP00000078682	10090.ENSMUSP00000072583	0	0	0	0	0.041	0.096	0	0.424	0.457
Ctbp1	Ikzf1	10090.ENSMUSP00000078682	10090.ENSMUSP00000075992	0	0	0	0	0	0.480	0	0.394	0.672
Ctbp1	Trp53bp1	10090.ENSMUSP00000078682	10090.ENSMUSP00000106278	0	0	0	0	0.044	0.093	0	0.374	0.409
Ctbp1	Sox2	10090.ENSMUSP00000078682	10090.ENSMUSP00000096755	0	0	0	0	0	0.292	0	0.238	0.438
Ctbp1	Irf1	10090.ENSMUSP00000078682	10090.ENSMUSP00000104548	0	0	0	0	0	0.042	0	0.444	0.444
Ctbp1	Nr5a1	10090.ENSMUSP00000078682	10090.ENSMUSP00000108504	0	0	0	0	0	0	0	0.464	0.464
Ctbp1	Drap1	10090.ENSMUSP00000078682	10090.ENSMUSP00000109304	0	0	0	0	0.181	0	0	0.377	0.468
Ctbp1	Hdac4	10090.ENSMUSP00000078682	10090.ENSMUSP00000095249	0	0	0	0	0	0.272	0	0.347	0.505
Ctbp1	Trp53	10090.ENSMUSP00000078682	10090.ENSMUSP00000104298	0	0	0	0	0	0.093	0	0.479	0.507
Ctbp1	Hipk2	10090.ENSMUSP00000078682	10090.ENSMUSP00000124133	0	0	0	0	0.044	0.046	0	0.512	0.516
Ctbp1	Kat5	10090.ENSMUSP00000078682	10090.ENSMUSP00000109271	0	0	0	0	0.048	0	0	0.532	0.535
Ctbp1	Jun	10090.ENSMUSP00000078682	10090.ENSMUSP00000102711	0	0	0	0	0.073	0	0	0.522	0.538
Ctbp1	Zbtb18	10090.ENSMUSP00000078682	10090.ENSMUSP00000091831	0	0	0	0	0.060	0.235	0	0.428	0.552
Ctbp1	Sumo2	10090.ENSMUSP00000078682	10090.ENSMUSP00000115044	0	0	0	0	0.089	0	0.400	0.261	0.561
Ctbp1	Kat2a	10090.ENSMUSP00000078682	10090.ENSMUSP00000099407	0	0	0	0	0.066	0.138	0	0.500	0.563
Ctbp1	Foxp1	10090.ENSMUSP00000078682	10090.ENSMUSP00000108948	0	0	0	0	0.044	0.132	0	0.518	0.565
Ctbp1	Klf4	10090.ENSMUSP00000078682	10090.ENSMUSP00000103245	0	0	0	0	0	0.083	0	0.571	0.590
Ctbp1	Rest	10090.ENSMUSP00000078682	10090.ENSMUSP00000079231	0	0	0	0	0.047	0.077	0	0.581	0.599
Ctbp1	Rreb1	10090.ENSMUSP00000078682	10090.ENSMUSP00000115599	0	0	0	0	0	0.268	0	0.476	0.600
Ctbp1	Sirt1	10090.ENSMUSP00000078682	10090.ENSMUSP00000112595	0	0	0	0	0	0.055	0	0.635	0.640
Ctbp1	Prdm2	10090.ENSMUSP00000078682	10090.ENSMUSP00000101404	0	0	0	0	0	0.250	0	0.549	0.647
Ctbp1	Mecom	10090.ENSMUSP00000078682	10090.ENSMUSP00000134303	0	0	0	0	0	0.378	0	0.484	0.665
Ctbp1	Foxo3	10090.ENSMUSP00000078682	10090.ENSMUSP00000101141	0	0	0	0	0	0.042	0	0.669	0.669
Ctbp1	Zfp750	10090.ENSMUSP00000078682	10090.ENSMUSP00000089951	0	0	0	0	0	0.063	0	0.711	0.717
Ctbp1	Sin3a	10090.ENSMUSP00000078682	10090.ENSMUSP00000130221	0	0	0	0	0.045	0	0	0.796	0.797
Ctbp1	Zfp516	10090.ENSMUSP00000078682	10090.ENSMUSP00000126629	0	0	0	0	0	0.560	0	0.597	0.815
Ctbp1	Zeb2	10090.ENSMUSP00000078682	10090.ENSMUSP00000134849	0	0	0	0	0.081	0.558	0	0.603	0.825
Ctbp1	Nrip1	10090.ENSMUSP00000078682	10090.ENSMUSP00000112959	0	0	0	0	0.057	0.477	0	0.680	0.828
Ctbp1	Tcf7l2	10090.ENSMUSP00000078682	10090.ENSMUSP00000107284	0	0	0	0	0	0.168	0.900	0.303	0.936
Ctbp1	Kdm1a	10090.ENSMUSP00000078682	10090.ENSMUSP00000101473	0	0	0	0	0.090	0.703	0	0.840	0.953
Ctbp1	Tcf7l1	10090.ENSMUSP00000078682	10090.ENSMUSP00000109687	0	0	0	0	0	0.111	0.900	0.541	0.955
Ctbp1	Hdac1	10090.ENSMUSP00000078682	10090.ENSMUSP00000099657	0	0	0	0	0.054	0.566	0.800	0.972	0.997
Ctbp1	Ctbp2	10090.ENSMUSP00000078682	10090.ENSMUSP00000130294	0	0	0.049	0.980	0.050	0.757	0.900	0.945	0.998
Ctbp2	Kat2b	10090.ENSMUSP00000130294	10090.ENSMUSP00000000724	0	0	0	0	0	0.138	0	0.583	0.625
Ctbp2	Hdgf	10090.ENSMUSP00000130294	10090.ENSMUSP00000005017	0	0	0	0	0.048	0	0	0.474	0.478
Ctbp2	Trim28	10090.ENSMUSP00000130294	10090.ENSMUSP00000005705	0	0	0	0	0.098	0	0	0.368	0.405
Ctbp2	Ctnnb1	10090.ENSMUSP00000130294	10090.ENSMUSP00000007130	0.049	0	0	0	0.046	0.236	0	0.408	0.534
Ctbp2	Rbpjl	10090.ENSMUSP00000130294	10090.ENSMUSP00000017151	0	0	0	0	0	0.066	0.900	0.281	0.927
Ctbp2	Hdac2	10090.ENSMUSP00000130294	10090.ENSMUSP00000019911	0	0	0	0	0.049	0.244	0.800	0.748	0.958
Ctbp2	Runx1	10090.ENSMUSP00000130294	10090.ENSMUSP00000023673	0	0	0	0	0	0.098	0.900	0.215	0.923
Ctbp2	Zeb1	10090.ENSMUSP00000130294	10090.ENSMUSP00000025081	0	0	0	0	0.081	0.642	0	0.843	0.943
Ctbp2	Pou5f1	10090.ENSMUSP00000130294	10090.ENSMUSP00000025271	0	0	0	0	0.071	0.625	0	0.292	0.731
Ctbp2	Pou4f3	10090.ENSMUSP00000130294	10090.ENSMUSP00000025374	0	0	0	0	0.080	0	0	0.431	0.454
Ctbp2	Gli1	10090.ENSMUSP00000130294	10090.ENSMUSP00000026474	0	0	0	0	0	0.079	0	0.680	0.692
Ctbp2	Lef1	10090.ENSMUSP00000130294	10090.ENSMUSP00000029611	0	0	0	0	0	0.099	0.900	0.556	0.956
Ctbp2	Psip1	10090.ENSMUSP00000130294	10090.ENSMUSP00000030207	0	0	0	0	0	0	0	0.527	0.527
Ctbp2	Prdm16	10090.ENSMUSP00000130294	10090.ENSMUSP00000030902	0	0	0	0	0.064	0.166	0	0.870	0.889
Ctbp2	Rbbp7	10090.ENSMUSP00000130294	10090.ENSMUSP00000033720	0	0	0	0	0.047	0.066	0	0.476	0.492
Ctbp2	Smad6	10090.ENSMUSP00000130294	10090.ENSMUSP00000036285	0	0	0	0	0.079	0.097	0	0.487	0.536
Ctbp2	Rbpj	10090.ENSMUSP00000130294	10090.ENSMUSP00000040694	0	0	0	0	0.061	0.066	0.900	0.422	0.942
Ctbp2	Snai1	10090.ENSMUSP00000130294	10090.ENSMUSP00000050581	0	0	0	0	0	0.261	0	0.336	0.488
Ctbp2	Zfpm2	10090.ENSMUSP00000130294	10090.ENSMUSP00000051335	0	0	0	0	0	0.168	0	0.544	0.604
Ctbp2	Ddx17	10090.ENSMUSP00000130294	10090.ENSMUSP00000055535	0.051	0	0	0	0	0	0	0.473	0.478
Ctbp2	Zfpm1	10090.ENSMUSP00000130294	10090.ENSMUSP00000058037	0	0	0	0	0	0.528	0	0.438	0.723
Ctbp2	Ep300	10090.ENSMUSP00000130294	10090.ENSMUSP00000066789	0	0	0	0	0.049	0.285	0	0.761	0.823
Ctbp2	Sox6	10090.ENSMUSP00000130294	10090.ENSMUSP00000072583	0	0	0	0	0	0.103	0	0.533	0.564
Ctbp2	Foxk1	10090.ENSMUSP00000130294	10090.ENSMUSP00000072616	0	0	0	0	0	0.051	0	0.404	0.410
