#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	ref	name
Fos	Il17a	10090.ENSMUSP00000021674	10090.ENSMUSP00000027061	0	0	0	0	0.048	0	0	0.510	0.513	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Stat5a	10090.ENSMUSP00000021674	10090.ENSMUSP00000102980	0	0	0	0	0.064	0.101	0	0.550	0.588	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Foxa1	10090.ENSMUSP00000021674	10090.ENSMUSP00000041118	0	0	0	0	0	0	0	0.594	0.594	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Ifng	10090.ENSMUSP00000021674	10090.ENSMUSP00000063800	0	0	0	0	0.122	0	0	0.606	0.640	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Il2	10090.ENSMUSP00000021674	10090.ENSMUSP00000029275	0	0	0	0	0	0.093	0	0.760	0.773	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Stat1	10090.ENSMUSP00000021674	10090.ENSMUSP00000141132	0	0	0	0	0.090	0.405	0	0.633	0.784	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Il6	10090.ENSMUSP00000021674	10090.ENSMUSP00000026845	0	0	0	0	0.098	0	0	0.836	0.846	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Myc	10090.ENSMUSP00000021674	10090.ENSMUSP00000022971	0	0	0	0	0.077	0.068	0	0.850	0.860	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Ncoa1	10090.ENSMUSP00000021674	10090.ENSMUSP00000082971	0	0	0	0	0	0.267	0.800	0.308	0.889	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Med1	10090.ENSMUSP00000021674	10090.ENSMUSP00000103169	0	0	0	0	0	0.054	0.900	0.118	0.909	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Smad3	10090.ENSMUSP00000021674	10090.ENSMUSP00000034973	0	0	0	0	0	0.168	0	0.901	0.914	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Stat3	10090.ENSMUSP00000021674	10090.ENSMUSP00000120152	0	0	0	0	0.121	0.362	0	0.938	0.962	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Fos	Runx2	10090.ENSMUSP00000021674	10090.ENSMUSP00000109201	0	0	0	0	0.054	0.123	0.900	0.768	0.978	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Kat2b	10090.ENSMUSP00000041118	10090.ENSMUSP00000000724	0	0	0	0	0	0	0.500	0.143	0.553	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Spi1	10090.ENSMUSP00000041118	10090.ENSMUSP00000002180	0	0	0	0	0.054	0	0	0.443	0.450	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Nanog	10090.ENSMUSP00000041118	10090.ENSMUSP00000012540	0	0	0	0	0	0	0	0.683	0.683	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Myc	10090.ENSMUSP00000041118	10090.ENSMUSP00000022971	0	0	0	0	0	0.068	0	0.502	0.516	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Pou5f1	10090.ENSMUSP00000041118	10090.ENSMUSP00000025271	0	0	0	0	0	0	0	0.723	0.723	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Stat3	10090.ENSMUSP00000041118	10090.ENSMUSP00000120152	0	0	0	0	0	0	0	0.410	0.410	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Stat1	10090.ENSMUSP00000041118	10090.ENSMUSP00000141132	0	0	0	0	0	0	0	0.529	0.529	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Ncoa1	10090.ENSMUSP00000041118	10090.ENSMUSP00000082971	0	0	0	0	0	0.067	0.500	0.374	0.682	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxa1	Sox2	10090.ENSMUSP00000041118	10090.ENSMUSP00000096755	0	0	0	0	0.082	0.051	0	0.704	0.719	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Kat2b	10090.ENSMUSP00000111405	10090.ENSMUSP00000000724	0	0	0	0	0	0.511	0	0.173	0.578	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il4	10090.ENSMUSP00000111405	10090.ENSMUSP00000000889	0	0	0	0	0.116	0	0	0.890	0.899	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Tbx21	10090.ENSMUSP00000111405	10090.ENSMUSP00000001484	0	0	0	0	0.049	0.051	0	0.891	0.893	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Spi1	10090.ENSMUSP00000111405	10090.ENSMUSP00000002180	0	0	0	0	0	0	0	0.459	0.459	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il10	10090.ENSMUSP00000111405	10090.ENSMUSP00000016673	0	0	0	0	0.160	0	0	0.919	0.929	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Irf4	10090.ENSMUSP00000111405	10090.ENSMUSP00000021784	0	0	0	0	0.093	0.292	0	0.901	0.930	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Myc	10090.ENSMUSP00000111405	10090.ENSMUSP00000022971	0	0	0	0	0.079	0	0	0.488	0.509	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Tnfrsf25	10090.ENSMUSP00000111405	10090.ENSMUSP00000025706	0	0	0	0	0.049	0	0	0.462	0.467	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il6	10090.ENSMUSP00000111405	10090.ENSMUSP00000026845	0	0	0	0	0	0.292	0	0.864	0.900	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il17a	10090.ENSMUSP00000111405	10090.ENSMUSP00000027061	0	0	0	0	0.093	0	0	0.893	0.899	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Zap70	10090.ENSMUSP00000111405	10090.ENSMUSP00000027291	0	0	0	0	0.060	0	0	0.737	0.742	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il2ra	10090.ENSMUSP00000111405	10090.ENSMUSP00000028111	0	0	0	0	0.288	0.625	0	0.887	0.967	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il2	10090.ENSMUSP00000111405	10090.ENSMUSP00000029275	0	0	0	0	0.102	0.794	0	0.902	0.980	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Tlr2	10090.ENSMUSP00000111405	10090.ENSMUSP00000029623	0	0	0	0	0	0	0	0.692	0.692	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Smad3	10090.ENSMUSP00000111405	10090.ENSMUSP00000034973	0	0	0	0	0.080	0.820	0	0.607	0.929	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Mbp	10090.ENSMUSP00000111405	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.530	0.530	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Ifnb1	10090.ENSMUSP00000111405	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.607	0.607	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Ifng	10090.ENSMUSP00000111405	10090.ENSMUSP00000063800	0	0	0	0	0.112	0.293	0	0.920	0.945	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	H4c11	10090.ENSMUSP00000111405	10090.ENSMUSP00000085006	0	0	0	0	0	0.823	0	0.227	0.858	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Stat6	10090.ENSMUSP00000111405	10090.ENSMUSP00000089708	0	0	0	0	0	0.292	0	0.666	0.753	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il22	10090.ENSMUSP00000111405	10090.ENSMUSP00000094449	0	0	0	0	0	0	0	0.763	0.763	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Stat5a	10090.ENSMUSP00000111405	10090.ENSMUSP00000102980	0	0	0	0	0.045	0	0	0.743	0.744	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Runx2	10090.ENSMUSP00000111405	10090.ENSMUSP00000109201	0	0	0	0	0.060	0.292	0	0.292	0.488	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Nod2	10090.ENSMUSP00000111405	10090.ENSMUSP00000113773	0	0	0	0	0	0	0	0.491	0.491	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Il23r	10090.ENSMUSP00000111405	10090.ENSMUSP00000113342	0	0	0	0	0.084	0	0	0.664	0.679	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Ncam1	10090.ENSMUSP00000111405	10090.ENSMUSP00000130668	0	0	0	0	0	0	0	0.699	0.699	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Stat1	10090.ENSMUSP00000111405	10090.ENSMUSP00000141132	0	0	0	0	0	0.093	0	0.703	0.719	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Klrb1c	10090.ENSMUSP00000111405	10090.ENSMUSP00000134504	0	0	0	0	0	0	0	0.786	0.786	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Foxp3	Stat3	10090.ENSMUSP00000111405	10090.ENSMUSP00000120152	0	0	0	0	0	0.785	0	0.959	0.990	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Kat2b	10090.ENSMUSP00000085006	10090.ENSMUSP00000000724	0	0	0	0	0	0.369	0	0.520	0.684	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Nanog	10090.ENSMUSP00000085006	10090.ENSMUSP00000012540	0	0	0	0	0	0.292	0	0.328	0.503	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Ncor1	10090.ENSMUSP00000085006	10090.ENSMUSP00000018645	0	0	0	0	0	0.099	0	0.406	0.442	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Myc	10090.ENSMUSP00000085006	10090.ENSMUSP00000022971	0	0	0	0	0	0.320	0	0.489	0.638	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Pou5f1	10090.ENSMUSP00000085006	10090.ENSMUSP00000025271	0	0	0	0	0	0.539	0	0.605	0.810	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Il17a	10090.ENSMUSP00000085006	10090.ENSMUSP00000027061	0	0	0	0	0	0.292	0	0.192	0.403	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Sox2	10090.ENSMUSP00000085006	10090.ENSMUSP00000096755	0	0	0	0	0	0.328	0	0.303	0.512	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
H4c11	Kat2a	10090.ENSMUSP00000085006	10090.ENSMUSP00000099407	0	0	0	0	0	0.369	0	0.807	0.873	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il4	10090.ENSMUSP00000056720	10090.ENSMUSP00000000889	0	0	0	0	0	0	0	0.714	0.714	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Tbx21	10090.ENSMUSP00000056720	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.489	0.489	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il10	10090.ENSMUSP00000056720	10090.ENSMUSP00000016673	0	0	0	0	0.127	0	0	0.822	0.838	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Irf4	10090.ENSMUSP00000056720	10090.ENSMUSP00000021784	0	0	0	0	0.053	0	0	0.482	0.489	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Myc	10090.ENSMUSP00000056720	10090.ENSMUSP00000022971	0	0	0	0	0.051	0	0	0.439	0.445	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il6	10090.ENSMUSP00000056720	10090.ENSMUSP00000026845	0	0	0	0	0.226	0	0	0.864	0.890	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il17a	10090.ENSMUSP00000056720	10090.ENSMUSP00000027061	0	0	0	0	0.101	0	0	0.708	0.726	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il2ra	10090.ENSMUSP00000056720	10090.ENSMUSP00000028111	0	0	0	0	0.053	0	0.650	0.440	0.798	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il2	10090.ENSMUSP00000056720	10090.ENSMUSP00000029275	0	0	0	0	0	0	0	0.732	0.732	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Tlr2	10090.ENSMUSP00000056720	10090.ENSMUSP00000029623	0	0	0	0	0.082	0	0	0.882	0.887	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Mbp	10090.ENSMUSP00000056720	10090.ENSMUSP00000046185	0	0	0	0	0.093	0	0	0.488	0.515	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Ncam1	10090.ENSMUSP00000056720	10090.ENSMUSP00000130668	0	0	0	0	0.090	0	0	0.399	0.429	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Klrb1c	10090.ENSMUSP00000056720	10090.ENSMUSP00000134504	0	0	0	0	0	0	0	0.479	0.479	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Nod2	10090.ENSMUSP00000056720	10090.ENSMUSP00000113773	0	0	0	0	0.097	0	0	0.659	0.679	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Stat3	10090.ENSMUSP00000056720	10090.ENSMUSP00000120152	0	0	0	0	0.095	0	0	0.671	0.690	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Stat6	10090.ENSMUSP00000056720	10090.ENSMUSP00000089708	0	0	0	0	0.062	0	0	0.703	0.709	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il22	10090.ENSMUSP00000056720	10090.ENSMUSP00000094449	0	0	0	0	0.095	0	0	0.699	0.716	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Il23r	10090.ENSMUSP00000056720	10090.ENSMUSP00000113342	0	0	0	0	0	0	0.650	0.297	0.743	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Stat5a	10090.ENSMUSP00000056720	10090.ENSMUSP00000102980	0	0	0	0	0.068	0	0	0.774	0.780	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Ifng	10090.ENSMUSP00000056720	10090.ENSMUSP00000063800	0	0	0	0	0.126	0	0	0.884	0.894	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Stat1	10090.ENSMUSP00000056720	10090.ENSMUSP00000141132	0	0	0	0	0.096	0	0.500	0.861	0.931	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifnb1	Tyk2	10090.ENSMUSP00000056720	10090.ENSMUSP00000150354	0	0	0	0	0.054	0	0.500	0.921	0.959	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Il4	10090.ENSMUSP00000063800	10090.ENSMUSP00000000889	0	0	0	0	0.156	0	0	0.965	0.969	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Tbx21	10090.ENSMUSP00000063800	10090.ENSMUSP00000001484	0	0	0	0	0.541	0	0	0.900	0.952	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Spi1	10090.ENSMUSP00000063800	10090.ENSMUSP00000002180	0	0	0	0	0.042	0	0	0.606	0.606	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Il10	10090.ENSMUSP00000063800	10090.ENSMUSP00000016673	0	0	0	0	0.587	0	0	0.967	0.986	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Irf4	10090.ENSMUSP00000063800	10090.ENSMUSP00000021784	0	0	0	0	0.108	0	0	0.695	0.716	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Myc	10090.ENSMUSP00000063800	10090.ENSMUSP00000022971	0	0	0	0	0.127	0	0	0.616	0.651	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Tnfrsf25	10090.ENSMUSP00000063800	10090.ENSMUSP00000025706	0	0	0	0	0.043	0	0	0.540	0.541	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Il6	10090.ENSMUSP00000063800	10090.ENSMUSP00000026845	0	0	0	0	0.124	0	0	0.966	0.969	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Il17a	10090.ENSMUSP00000063800	10090.ENSMUSP00000027061	0	0	0	0	0.136	0	0	0.953	0.958	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Zap70	10090.ENSMUSP00000063800	10090.ENSMUSP00000027291	0	0	0	0	0.133	0	0	0.661	0.694	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Il2ra	10090.ENSMUSP00000063800	10090.ENSMUSP00000028111	0	0	0	0	0.378	0	0.650	0.844	0.963	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
Ifng	Il2	10090.ENSMUSP00000063800	10090.ENSMUSP00000029275	0	0	0	0	0.305	0	0	0.962	0.972	PMID:29593729	Genomic Effects Of The Vitamin D Receptor Potentially The Link Between Vitamin D Immune Cells And Multiple Sclerosis
